customer_id,purchase_date,purchase_amount,product_category
16,2022-09-10,474.1956422451733,Books
16,2022-12-12,499.6832147872591,Clothing
16,2023-01-15,202.54277529294635,Electronics
16,2023-03-04,75.36432858099656,Sports
16,2023-03-16,499.294795226958,Books
16,2023-04-02,296.66723267214434,Clothing
16,2023-06-04,487.3788375056509,Home & Garden
16,2023-06-20,95.14029115261344,Clothing
16,2023-10-02,213.12387129711658,Clothing
17,2021-03-31,335.09544808357646,Electronics
17,2021-12-26,137.30375472143828,Books
17,2022-06-18,293.43940036782124,Electronics
17,2022-08-17,499.58328772154283,Books
17,2022-09-29,472.3885351874803,Clothing
17,2022-12-29,445.0306437645513,Sports
17,2023-06-01,426.3729567912339,Electronics
17,2023-08-01,120.62580198728338,Sports
17,2023-12-16,169.5347549343156,Home & Garden
18,2021-03-13,295.81023907866006,Clothing
18,2022-02-02,406.117126900805,Sports
18,2022-02-12,260.7804341133666,Sports
18,2022-04-16,288.8030655025856,Home & Garden
18,2022-08-03,316.8657978571284,Books
18,2023-01-02,62.01857323825894,Books
18,2023-02-08,390.00853218055516,Clothing
18,2023-12-30,284.14287713360966,Sports
19,2021-03-07,368.24046167174544,Books
19,2021-07-14,351.2506054476925,Clothing
19,2021-09-21,497.37783436439895,Home & Garden
19,2023-05-09,360.68015065911635,Sports
19,2023-09-21,110.48986530552371,Home & Garden
19,2023-12-06,59.77035038588402,Sports
20,2021-07-29,445.31693827051197,Sports
20,2022-03-09,51.351343058069446,Electronics
20,2022-03-16,37.94318786177349,Home & Garden
20,2022-09-24,77.11365092667558,Clothing
20,2023-11-25,86.82089974794017,Home & Garden
20,2023-11-27,423.85717648251415,Sports
21,2021-05-02,86.4373149647393,Home & Garden
21,2021-06-04,441.8815893320795,Clothing
21,2021-09-17,144.48150460035782,Books
21,2022-01-29,96.75121431891472,Books
21,2022-03-17,300.14038581199907,Books
21,2022-08-13,432.04562213759533,Clothing
21,2022-09-06,32.0286034098488,Sports
21,2022-09-07,186.88094922659099,Home & Garden
21,2022-11-22,303.91501898459217,Clothing
21,2022-12-15,132.4283600783815,Books
21,2022-12-19,29.096458344527306,Electronics
21,2023-03-16,47.964252322227956,Home & Garden
21,2023-07-07,299.0028510496248,Electronics
21,2023-08-05,267.7090687568811,Electronics
21,2023-09-24,85.0360522961579,Clothing
21,2023-09-26,438.3024891384442,Books
21,2023-10-27,171.56400482555713,Clothing
22,2021-01-05,222.27713123714403,Home & Garden
22,2021-10-18,448.57773595991824,Clothing
22,2021-12-31,10.985519529263517,Home & Garden
22,2022-02-14,245.64287741000257,Electronics
22,2022-04-19,46.600264701348465,Clothing
22,2022-07-02,167.97771995911825,Home & Garden
22,2022-12-15,266.7012122016744,Clothing
22,2023-04-13,156.28848373126033,Sports
22,2023-04-29,481.9859601856646,Books
22,2023-11-20,47.3236243270432,Books
22,2023-12-17,337.82094529126306,Clothing
23,2021-10-23,428.5864501614303,Electronics
23,2022-02-17,55.940891116322746,Books
23,2022-03-21,385.28110973405217,Sports
23,2022-08-21,30.565546668972832,Electronics
23,2022-12-20,324.948437840178,Home & Garden
24,2021-02-03,246.89984151844206,Home & Garden
24,2021-04-20,307.9862641323399,Clothing
24,2021-07-02,208.89140147204986,Home & Garden
24,2021-11-08,280.2500199368186,Electronics
24,2023-01-01,254.73644574472783,Electronics
24,2023-04-17,424.4747840403692,Electronics
24,2023-09-11,486.3566896720274,Clothing
24,2023-11-05,165.08587183868397,Home & Garden
24,2023-11-12,314.6460415013521,Home & Garden
24,2023-11-16,368.01209141881,Clothing
24,2023-12-21,13.185561945923602,Books
25,2021-04-26,174.45540375917673,Clothing
25,2021-08-07,330.27842183548455,Books
25,2021-08-10,155.05203024509908,Clothing
25,2021-10-15,26.97884780886837,Clothing
25,2022-12-22,463.2131102098683,Sports
25,2023-04-05,443.697684473879,Clothing
25,2023-07-28,301.22254962403196,Electronics
25,2023-11-22,456.7029579702987,Sports
25,2023-11-29,47.20737108111482,Clothing
26,2021-02-19,16.280983398140908,Books
26,2021-04-10,339.66845940220236,Clothing
26,2022-01-28,304.817705799349,Sports
26,2022-05-21,438.45503553708204,Clothing
26,2022-06-10,303.71117536450225,Electronics
26,2022-07-27,209.59411104659773,Home & Garden
26,2023-10-28,498.7984031925065,Home & Garden
26,2023-12-21,284.08110400565687,Clothing
27,2021-03-11,390.1563823402207,Sports
27,2021-11-19,183.1561445967786,Books
27,2022-06-20,244.97652445402267,Clothing
27,2022-11-11,204.57502228835386,Electronics
27,2023-03-05,370.00719942986257,Books
27,2023-09-11,110.25087100297014,Books
27,2023-09-14,257.53119864613893,Sports
27,2023-10-09,278.2332717860657,Electronics
28,2021-03-19,236.64201090524247,Sports
28,2021-05-01,19.48403615711759,Sports
28,2021-06-06,181.6159410202676,Home & Garden
28,2021-09-27,291.8178361148955,Clothing
28,2021-10-15,201.36753168956724,Books
28,2022-12-05,417.54334893715986,Sports
28,2023-05-19,294.8183988254535,Home & Garden
28,2023-08-24,166.55746652074825,Electronics
28,2023-10-05,347.14007350922384,Sports
29,2021-02-08,292.67280473870346,Sports
29,2022-06-15,34.42496831608261,Clothing
29,2022-09-02,143.4305899944908,Home & Garden
29,2022-10-05,109.84018806647244,Sports
29,2023-02-14,165.8003175132127,Sports
29,2023-08-14,175.67672811318576,Electronics
30,2021-02-18,20.704888873238886,Sports
30,2021-02-18,451.18508715165626,Books
30,2021-07-04,340.20537093837527,Clothing
30,2021-08-18,164.24449317974594,Books
30,2021-09-23,300.4779120222349,Sports
30,2022-06-08,185.73634321674714,Clothing
30,2022-09-15,245.59322884025406,Electronics
30,2023-01-09,471.1272944602737,Sports
30,2023-03-05,97.97649668914178,Home & Garden
30,2023-06-25,13.908321997331342,Home & Garden
30,2023-07-08,63.94045400475335,Books
30,2023-07-10,275.0765278980888,Books
30,2023-09-09,262.29352526216053,Home & Garden
30,2023-10-03,120.44300821524659,Clothing
31,2021-01-11,286.07009859708853,Sports
31,2021-02-24,492.90102229035443,Books
31,2021-08-11,127.81832620119556,Clothing
31,2021-12-24,32.12758677419322,Books
31,2022-01-06,83.65266012120385,Home & Garden
31,2022-02-12,258.3967306640325,Books
31,2022-04-01,84.86576408529889,Sports
31,2022-04-24,451.724014920308,Books
31,2023-05-27,168.19051108834182,Sports
31,2023-06-03,98.38986322417931,Sports
31,2023-11-11,159.39088512169147,Electronics
32,2021-07-10,325.395049959543,Electronics
32,2022-08-02,59.0759487783158,Books
32,2022-10-23,40.03640928011956,Electronics
32,2023-07-24,117.01690636236832,Clothing
33,2021-02-01,242.7684772974894,Books
33,2021-02-04,224.98123168010187,Clothing
33,2021-04-29,494.3182991564137,Books
33,2021-05-02,380.9585144903434,Home & Garden
33,2021-09-14,470.71475450771584,Clothing
33,2021-11-26,115.8097199698662,Home & Garden
33,2022-05-19,239.19643836608026,Home & Garden
33,2022-10-27,487.6211026097917,Books
33,2023-01-19,428.2304071189039,Clothing
33,2023-12-08,191.70094357715053,Sports
34,2021-12-17,133.28349518476435,Books
34,2022-12-09,145.8937609642816,Sports
34,2023-01-06,119.93974556926605,Clothing
34,2023-01-22,360.3509647598673,Clothing
34,2023-08-09,82.69045283029652,Electronics
34,2023-09-14,209.47634554983705,Books
34,2023-09-25,94.03981326031895,Home & Garden
34,2023-10-02,443.3909436520085,Home & Garden
35,2021-04-23,335.52407378651617,Sports
35,2021-08-05,287.12651952829765,Sports
35,2022-01-14,322.79178293601154,Sports
35,2022-09-10,227.95346560795016,Books
35,2023-01-19,255.6875514201497,Home & Garden
36,2021-04-10,150.9101569570449,Clothing
36,2022-05-10,288.3428544758825,Books
36,2022-06-15,105.22275020414268,Books
36,2022-07-11,351.9205462006367,Clothing
36,2023-01-14,326.1920203876013,Books
36,2023-12-30,81.83322264579948,Books
37,2021-01-25,97.79176867097027,Sports
37,2021-04-02,260.534915660557,Books
37,2021-05-17,332.86188522168004,Books
37,2021-05-18,113.7604858151161,Books
37,2021-05-20,416.79435590408997,Sports
37,2021-10-30,123.18503786797659,Electronics
37,2022-02-14,446.1676461889879,Home & Garden
37,2022-05-27,318.7244519981375,Books
37,2022-08-06,363.10198242522034,Sports
37,2022-10-06,357.31163980401544,Sports
37,2022-11-22,260.1093261023375,Sports
38,2021-01-25,36.252514207629886,Home & Garden
38,2021-10-29,206.61578620086243,Home & Garden
38,2022-02-20,420.6138635376925,Sports
38,2022-03-30,126.38629050555373,Books
38,2022-05-17,325.66068610193923,Books
38,2022-07-20,327.29296745288457,Clothing
38,2022-07-26,381.8091299251133,Clothing
38,2023-02-21,398.090482657918,Clothing
39,2021-03-10,82.77353788598755,Sports
39,2021-07-17,470.5177405706028,Home & Garden
39,2021-09-16,136.89118646223787,Electronics
39,2021-09-20,448.8357630956789,Clothing
39,2021-10-16,407.07780754825046,Home & Garden
39,2021-11-03,492.75158969643593,Sports
39,2022-05-20,139.5804758719582,Electronics
39,2022-07-20,443.02936052737954,Electronics
39,2022-12-30,481.69954871143943,Sports
39,2023-11-11,476.97029316679004,Home & Garden
40,2021-06-18,345.8711315423744,Clothing
40,2021-07-01,294.6478101406764,Electronics
40,2021-07-08,366.10711984241635,Sports
40,2021-08-04,400.73875058739475,Books
40,2022-05-31,307.6644133065279,Sports
40,2023-05-20,76.04861232743495,Books
41,2021-01-15,90.98080014087122,Electronics
41,2021-06-19,353.42514157210167,Sports
41,2021-11-27,27.103870945823548,Home & Garden
41,2022-01-05,102.19089704791374,Electronics
41,2022-08-11,157.85781641644277,Home & Garden
41,2022-12-24,175.8617242660276,Home & Garden
41,2023-01-27,150.45205789564773,Books
41,2023-03-01,306.55646917423036,Home & Garden
41,2023-05-08,286.3838681198173,Home & Garden
41,2023-06-24,267.16020767872317,Sports
41,2023-07-06,62.793696978524224,Home & Garden
41,2023-07-23,42.91594595869795,Sports
42,2021-02-10,169.98024452915968,Home & Garden
42,2021-06-05,76.19633273170179,Home & Garden
42,2021-07-13,181.5989434033545,Electronics
42,2022-01-08,166.88442240446543,Electronics
42,2022-01-14,175.23412029908002,Clothing
42,2022-01-30,201.86282927074888,Home & Garden
42,2022-02-15,466.94684878270095,Clothing
42,2022-04-03,22.889446865592067,Electronics
42,2022-04-10,246.53690986362386,Books
42,2022-08-13,351.98683406252326,Electronics
42,2023-02-10,300.997184833698,Sports
42,2023-03-12,492.62718213351974,Home & Garden
42,2023-05-16,273.18916666050256,Books
42,2023-07-24,498.00630859486125,Clothing
42,2023-08-17,81.43613725807589,Home & Garden
42,2023-08-23,29.43403943739252,Electronics
42,2023-09-30,458.21888778692716,Electronics
43,2021-01-16,495.93940609122535,Home & Garden
43,2021-03-30,496.05862169354447,Clothing
43,2021-04-21,73.15106373621812,Home & Garden
43,2021-07-26,420.69593774443484,Books
43,2021-09-11,305.25105028300385,Home & Garden
43,2022-02-27,356.83919764258667,Electronics
43,2022-07-13,160.1088418490517,Sports
43,2022-09-18,267.71592362734685,Sports
43,2023-05-21,60.75251739047736,Sports
43,2023-05-25,367.36748966710786,Sports
43,2023-08-05,210.62948943738147,Clothing
43,2023-12-28,412.7395164884932,Home & Garden
44,2021-02-01,11.770336941776947,Books
44,2021-02-22,347.14177747964675,Sports
44,2021-06-02,99.47259423267866,Home & Garden
44,2021-08-16,475.3632854481798,Home & Garden
44,2021-10-22,142.56207362565465,Sports
44,2022-07-09,94.60239361303104,Sports
44,2022-08-16,105.33251898274328,Clothing
44,2022-08-28,293.09052737881257,Sports
44,2022-11-18,495.9409830353513,Sports
44,2023-05-08,318.2382232942205,Clothing
44,2023-06-05,280.2778548846405,Electronics
44,2023-08-13,177.01250898825336,Clothing
44,2023-10-03,138.0509140110419,Electronics
44,2023-12-04,296.09055098092756,Clothing
45,2022-07-12,269.8643209054855,Electronics
45,2022-09-27,52.54984601560563,Home & Garden
45,2022-10-20,287.53145310923776,Electronics
45,2023-02-04,148.00997474538727,Books
45,2023-04-22,41.02643101643726,Sports
45,2023-08-28,360.43425677869453,Home & Garden
45,2023-11-28,475.3272608948827,Sports
46,2021-01-01,381.5697996215137,Home & Garden
46,2021-01-26,76.60704620998712,Books
46,2021-03-18,290.32635729680504,Electronics
46,2021-05-01,256.01164518076814,Books
46,2021-08-15,370.1567661457909,Books
46,2021-10-01,285.176336873785,Electronics
46,2022-02-21,158.6077027720682,Books
46,2022-03-11,206.39903004289158,Clothing
46,2022-05-03,198.03287906128733,Clothing
46,2022-06-14,137.95215520711338,Clothing
46,2022-06-30,73.08671516682551,Clothing
46,2022-08-29,334.7735123241105,Sports
46,2022-09-14,33.781390857537794,Books
46,2023-01-27,330.71591181536155,Clothing
46,2023-09-09,418.05095737680847,Books
46,2023-12-08,150.69460022170023,Electronics
47,2021-05-10,129.4170238331279,Sports
47,2021-07-26,427.9899244370899,Home & Garden
47,2022-03-30,429.3112568638353,Books
47,2022-05-19,383.616613393021,Sports
47,2022-09-14,487.4094319241339,Clothing
47,2022-10-18,484.8919605313868,Home & Garden
47,2023-06-03,277.76468544678096,Electronics
47,2023-07-15,370.75827959350875,Home & Garden
47,2023-10-21,131.70436758120212,Electronics
47,2023-12-25,473.6696015715102,Clothing
48,2021-07-30,435.5212860912772,Home & Garden
48,2021-11-13,271.1081027891384,Electronics
48,2022-05-18,301.6321574268402,Books
48,2022-05-26,63.53946305171449,Books
48,2022-06-25,370.38735885607036,Home & Garden
48,2023-01-07,468.4284036753891,Books
48,2023-05-09,483.47536342972404,Books
48,2023-10-31,422.0526834489954,Sports
49,2021-04-28,393.18751411715397,Sports
49,2021-05-01,419.7649545919873,Electronics
49,2021-07-25,46.846311562693785,Books
49,2022-04-07,478.2544760928645,Electronics
49,2023-02-14,212.68592987424512,Home & Garden
49,2023-02-28,74.01084696310627,Electronics
49,2023-06-15,123.8290668485563,Clothing
49,2023-10-27,261.215137190472,Electronics
49,2023-12-12,140.12322302608268,Clothing
49,2023-12-27,359.91954842712977,Sports
50,2021-12-09,320.708845907642,Home & Garden
50,2022-01-22,442.32787779229784,Sports
50,2022-04-09,344.4944827080798,Clothing
50,2022-04-24,184.8178130724146,Electronics
50,2022-05-30,400.6569225675727,Home & Garden
50,2022-12-19,169.792847731161,Home & Garden
50,2023-11-04,214.35387687724145,Books
51,2021-05-07,321.86801384350275,Sports
51,2021-11-20,467.873653134702,Home & Garden
51,2022-03-23,492.16889359621666,Home & Garden
51,2022-05-15,400.38724709586046,Sports
51,2023-07-03,271.7269433768031,Electronics
52,2021-03-20,178.8353349140589,Electronics
52,2021-04-21,312.3819127700416,Home & Garden
52,2021-04-22,128.84434190024191,Sports
52,2021-06-02,415.77724621310796,Sports
52,2021-08-31,161.51267083599484,Books
52,2021-11-14,327.91132604365544,Sports
52,2021-11-21,363.98157838713684,Electronics
52,2021-11-25,156.98209093193066,Clothing
52,2022-02-26,45.602756706492656,Electronics
52,2022-03-22,64.93843257972244,Home & Garden
52,2022-06-04,256.4090048321366,Books
52,2022-08-26,320.5395027232648,Electronics
52,2022-10-17,279.49876788880533,Books
52,2023-01-03,217.9653879921444,Home & Garden
52,2023-10-01,314.02968556522393,Sports
52,2023-10-09,412.359642180353,Home & Garden
52,2023-12-25,395.26241584187665,Books
53,2021-05-17,92.1278335171885,Home & Garden
53,2021-09-19,303.69404893284144,Sports
53,2022-04-20,498.9256967153825,Home & Garden
53,2022-07-21,182.75544969881773,Home & Garden
53,2022-11-15,278.7020661877666,Home & Garden
53,2022-11-16,213.80699214588634,Home & Garden
53,2022-12-27,102.04299774350932,Clothing
53,2022-12-31,492.9687225141943,Books
53,2023-01-11,458.41945437810574,Clothing
53,2023-01-28,414.59836626472685,Sports
53,2023-05-04,162.6818447089922,Books
53,2023-12-24,209.339914495232,Clothing
54,2021-01-24,359.2145798615907,Electronics
54,2021-03-08,168.11489238331785,Home & Garden
54,2021-07-15,207.16031756193752,Sports
54,2021-07-17,55.13726148490378,Electronics
54,2021-10-04,346.91539726976686,Books
54,2022-06-12,497.828761240437,Home & Garden
54,2022-09-08,452.82487061817596,Clothing
54,2022-12-02,379.3109873910296,Sports
54,2022-12-21,61.491941634497,Home & Garden
54,2023-01-16,104.22294438322909,Electronics
54,2023-02-05,159.47019416488152,Home & Garden
54,2023-03-07,351.1250222794502,Books
54,2023-05-15,257.90651061658366,Home & Garden
54,2023-09-05,408.0539716091954,Home & Garden
54,2023-12-02,257.6583944670828,Books
55,2021-09-25,237.93511136175277,Books
55,2021-09-28,256.0584273531793,Sports
55,2021-11-01,239.94831627891827,Books
55,2022-03-17,144.36172647951994,Sports
55,2022-06-08,33.69760814167829,Electronics
55,2022-11-15,52.6138399254072,Sports
55,2023-07-01,10.605973082110626,Books
55,2023-09-10,403.5352135787605,Books
56,2021-04-28,235.74896396065498,Books
56,2021-10-11,89.65786364510451,Clothing
56,2021-11-04,132.34339011045046,Sports
56,2021-11-10,129.8739140326726,Electronics
56,2022-01-01,445.17791257767755,Sports
56,2022-04-04,207.78243495121245,Sports
56,2022-09-23,409.56045206566847,Home & Garden
56,2023-04-02,47.03872402429929,Electronics
56,2023-04-27,470.6580209273199,Sports
56,2023-05-29,311.67086053401636,Sports
56,2023-07-08,323.33953535113085,Clothing
56,2023-09-13,404.87027561369035,Home & Garden
56,2023-09-20,395.2225265101919,Clothing
56,2023-12-09,329.1565710260601,Electronics
57,2021-02-08,246.91406170233387,Home & Garden
57,2021-02-11,246.30433189470463,Electronics
57,2021-07-10,392.22985237690244,Clothing
57,2022-03-02,159.37416910271853,Books
57,2022-04-03,157.70302963647708,Clothing
57,2022-04-14,499.7039811506812,Clothing
57,2022-08-05,183.24110566749576,Books
57,2022-08-23,360.7544062090784,Books
57,2022-10-06,412.4329745614707,Electronics
57,2022-11-28,152.41505496020025,Electronics
57,2023-01-05,125.72427141660988,Books
57,2023-04-30,139.11850522521985,Sports
57,2023-07-30,55.56541351333476,Books
57,2023-08-18,119.94397994731847,Books
57,2023-08-22,207.17284675907075,Sports
57,2023-09-21,270.650522146529,Books
57,2023-10-01,275.32303206050506,Clothing
58,2021-02-28,66.26234811760062,Electronics
58,2021-05-20,355.92812981120255,Clothing
58,2021-06-03,459.9371524709642,Books
58,2021-07-30,194.90795663035888,Sports
58,2021-10-24,253.1572187313988,Electronics
58,2022-07-01,111.48560203929756,Electronics
58,2022-07-19,181.38850387858835,Sports
58,2022-09-16,270.26086995668527,Electronics
58,2022-11-28,102.50907360898778,Books
58,2023-01-11,100.32350042237132,Electronics
58,2023-09-21,456.0086336910529,Sports
58,2023-10-15,235.74251642708623,Clothing
59,2021-04-20,175.54309565975865,Home & Garden
59,2022-03-07,84.27630350624118,Electronics
59,2022-12-05,282.8764127538162,Home & Garden
59,2023-02-17,202.54302009361143,Clothing
59,2023-06-06,365.6278130093109,Electronics
59,2023-06-17,470.86327754044436,Sports
59,2023-06-28,131.20217219069397,Electronics
59,2023-10-18,464.8957215694155,Books
59,2023-10-19,398.42466883256816,Books
60,2021-03-03,213.9343287606542,Books
60,2021-04-16,47.67032450824134,Books
60,2021-11-23,211.46675259810027,Electronics
60,2021-12-08,421.2647163975469,Sports
60,2022-10-12,223.55518654661665,Sports
60,2022-11-06,68.97970187235539,Electronics
60,2023-01-05,43.62384741466592,Home & Garden
60,2023-05-07,56.812303778987406,Books
60,2023-09-18,310.40543184253033,Sports
61,2022-07-07,476.1197515020256,Sports
61,2022-08-02,174.3763379291664,Home & Garden
61,2022-09-26,119.68604229409709,Sports
61,2022-12-27,288.11704927340156,Home & Garden
61,2023-03-08,77.12128893166864,Sports
61,2023-03-08,430.99445716926743,Electronics
61,2023-10-05,99.55921230511322,Clothing
62,2021-02-23,235.07972195039727,Clothing
62,2021-08-14,91.84663358511686,Books
62,2021-08-26,388.857699346741,Clothing
62,2021-11-01,75.04192920548275,Books
62,2021-12-09,254.32598700047893,Books
62,2022-02-16,307.085761401062,Electronics
62,2023-10-07,219.12728237502049,Electronics
62,2023-11-15,185.62499404946337,Clothing
63,2021-01-23,166.24474097735802,Clothing
63,2021-06-20,384.63274994020486,Clothing
63,2021-08-27,491.2886446640345,Sports
63,2021-09-02,437.0745553746965,Books
63,2021-09-10,165.60174413605586,Books
63,2022-06-24,448.18197153581895,Sports
63,2022-06-25,323.6544688624098,Clothing
63,2022-07-15,156.80199676557376,Sports
63,2022-08-17,371.30002130778723,Sports
63,2022-09-04,30.869567445453416,Sports
